age,income,employment_length,dti,utilization,delinquencies,history_length,tx_30d_count,refund_rate_30d,active_days_30d,channel,region,product,default
30,28285.425336357137,15.0,0.07125540969727781,0.8569620473079761,1,3.6995937385087583,2248,0.234126899658651,6,organic,SE,card,0
35,65848.3508932552,7.0,0.17316954336118956,0.26173384628350904,0,8.292642525998703,839,0.008790263616552092,3,organic,MW,bnpl,0
36,65157.55363288344,15.0,0.3201532013685012,0.5676883950282435,0,7.4602813246100315,2659,0.03602186519009682,12,partner,MW,bnpl,1
29,94546.79823929963,13.0,0.1978434742657881,0.1666576489525184,0,7.379346998235582,3944,0.03727738172831974,9,partner,W,installment,0
26,92298.25342656387,12.0,0.3921654273308699,0.7399899027295931,0,10.405013068592352,2350,0.03413561627365647,30,organic,MW,bnpl,0
29,45949.311883940165,13.0,0.09207091570448,0.3202549571245141,1,13.04050655218197,1060,0.010262520998979499,16,organic,SE,installment,0
19,19804.018871406075,2.0,0.1473828557364996,0.21810076384662094,0,3.513221164783939,2297,0.0016852336707198457,19,paid_ads,W,installment,0
33,17811.202163814796,4.0,0.3253038418040791,0.46750022263764657,1,0.8443426462471504,698,0.026117891764910438,4,paid_ads,W,bnpl,0
35,18687.254734906684,19.0,0.33893177829015564,0.5526020867531679,0,4.2739589516651435,4326,0.02979765752766482,4,paid_ads,NE,installment,0
40,35639.2887139837,17.0,0.36982585093238046,0.23369347964679388,1,1.7086960342362023,2783,0.0347671166588636,26,partner,SE,card,0
38,50115.04710653447,20.0,0.17047215441330402,0.5361732942209334,0,11.432688533234481,3319,0.008671248760473598,23,organic,SE,installment,0
54,58376.922479922294,12.0,0.06246876105074836,0.41958602100293163,0,0.865199519608018,1412,0.07317514003275565,16,partner,NE,installment,0
44,59081.811122797684,18.0,0.19290081371364212,0.06971479810559604,0,10.496923191804292,2743,0.06800145527023936,14,paid_ads,W,card,1
43,29352.440807400766,17.0,0.05279391184833951,0.8455641381554363,0,1.868041024413418,2881,0.014908016340112495,9,partner,W,bnpl,0
40,87957.94370003848,19.0,0.4719007260703274,0.30564179199055624,1,2.737177109842276,1498,0.019440416414917398,28,partner,MW,installment,0
41,99054.9455206386,11.0,0.33379309566243714,0.7693223300411378,1,2.8819231428110226,3481,0.01748252554837284,19,partner,SE,installment,1
34,26705.619492717426,18.0,0.17326046518791927,0.2256245505645151,1,7.839738025282667,3356,0.0186483336952595,22,partner,W,card,0
37,42005.26656588143,19.0,0.31229085424991265,0.4164762938465233,0,5.451211185754148,1091,0.010566242272440159,9,organic,MW,bnpl,0
55,62295.377294525606,4.0,0.10368624595972863,0.26042502347068847,0,2.826521381300376,1530,0.01792007878365474,3,paid_ads,W,installment,0
35,91777.37678781126,16.0,0.1211714644809112,0.33895322875207756,0,5.291319563678582,160,0.01629493147740719,23,paid_ads,W,installment,0
23,59830.00388715275,3.0,0.24843580885013614,0.03286016871587749,1,11.489399777823408,3474,0.0712372837330324,19,partner,SE,card,0
43,32845.70583504341,13.0,0.19774394144346902,0.24770448642876264,0,15.68882733578313,4609,0.037814804484606834,7,paid_ads,SE,bnpl,0
45,26511.936200729695,2.0,0.07957670852475025,0.2727543830709509,1,1.7941704914180439,725,0.08669060796237722,15,organic,NE,installment,0
38,25788.90542542063,14.0,0.18836216996888186,0.5302757993900147,0,5.2566126433333435,3020,0.06379407142686258,2,organic,W,installment,0
18,38928.544308505334,1.0,0.325280435514766,0.46096461278826134,0,4.3933972445621405,1485,0.08441116461074664,0,partner,SE,bnpl,0
49,34267.1774921183,11.0,0.29398555201215615,0.36162471093614384,0,4.596563541944074,1140,0.030026368444485318,16,paid_ads,W,installment,0
38,23323.588125292117,15.0,0.16098238811896873,0.3363971783945099,0,22.353728905824244,3395,0.11618546957376127,19,paid_ads,MW,bnpl,0
33,63349.63031331069,13.0,0.12613694971684314,0.3476232524543331,1,9.98168898420526,3662,0.04275354747701139,27,partner,NE,bnpl,0
48,37227.17137728515,6.0,0.17412961152518677,0.8079189524612365,0,3.8882438671760853,3300,0.00846175317426965,12,partner,NE,bnpl,1
18,55181.33814926378,18.0,0.07270972759617118,0.3950112424643956,3,12.91273356319486,272,0.01844366717313535,18,organic,SE,installment,0
37,23153.72711688588,6.0,0.33072694332161134,0.1836902223309017,1,13.700493568717063,4261,0.017181526435422135,3,partner,NE,card,0
31,73487.95243872987,15.0,0.15231074296028357,0.566665514041869,0,10.902429245512975,3401,0.02975948652007035,28,organic,MW,bnpl,1
51,67180.23536858923,15.0,0.5063586353312427,0.2740849939368506,1,8.114603818805158,3565,0.005807673104714154,19,paid_ads,W,installment,0
38,79050.89635324293,1.0,0.269227076104343,0.2238088555779696,2,5.82601678271706,3992,0.01711485963559918,23,paid_ads,W,bnpl,0
27,41764.071056893765,4.0,0.23129601066849395,0.3065821548551957,0,0.6375884310578677,3641,0.03954189099369763,24,partner,W,bnpl,0
47,39401.53380604889,19.0,0.09651324687711242,0.5487179332622374,1,5.1680930674562955,2081,0.017153024074937677,7,organic,SE,installment,0
18,60660.09278862625,12.0,0.3702886675181799,0.161013482696041,0,0.2838332793672987,3465,0.06333468291904733,8,partner,MW,installment,0
41,84722.60416149836,0.0,0.44125800178980745,0.6140968045463608,2,5.482734231955235,782,0.023287727347652953,8,paid_ads,W,card,0
23,43816.46595806483,13.0,0.23018475337342648,0.3800463592820542,2,15.312224944829493,4212,0.014736969869989609,16,partner,W,card,0
31,20290.992240600237,4.0,0.37738308587786684,0.13918899811245355,1,9.629918938347775,913,0.01791223978965387,2,organic,MW,card,0
34,35311.11254120277,6.0,0.08065790302976422,0.20136779451828757,0,6.4831311650111045,503,0.013311162383933501,19,organic,NE,bnpl,0
45,87205.61857745908,16.0,0.30342627062995703,0.18652055896458564,1,8.665048281341859,908,0.007805832092575019,0,organic,NE,card,0
58,65225.82858148178,10.0,0.08308607019743364,0.5710669594252517,0,17.273017973325683,1522,0.003175362531939054,18,partner,SE,card,0
18,51747.50471490554,19.0,0.2690068256141311,0.3507109997465819,3,6.770238385022601,23,0.0024582418438226015,25,partner,W,card,0
40,35841.32075645346,10.0,0.053998417668702184,0.2458822389301092,0,24.306604732851714,3876,0.0842191362496637,29,paid_ads,W,card,0
58,104138.4097354486,12.0,0.1932887736526258,0.45531856563436973,0,6.2860737253600085,4076,0.03926361402096454,28,partner,NE,installment,0
30,26458.921042705344,13.0,0.2859833823130936,0.12485477648790337,0,3.8466269969388756,572,0.14803680508192618,7,partner,MW,card,0
30,44759.25581958501,14.0,0.35771727284137445,0.42172049645605414,1,6.572166563732167,1809,0.0218428879200635,0,paid_ads,W,bnpl,0
38,56436.03674369398,11.0,0.11757336533345045,0.09350823638670835,1,1.4527271542406937,1252,0.19856844939386814,20,partner,SE,card,0
44,54989.74034377289,7.0,0.06494555155946723,0.7849272143568407,0,2.1781847540532135,2198,0.045273121794955275,21,partner,SE,installment,0
43,29859.57394391426,7.0,0.31274934580395913,0.5078472755359328,0,2.5390908184996626,1281,0.03849350728763363,19,paid_ads,NE,installment,0
32,67172.81028302012,0.0,0.09764198358738035,0.7369331007645874,0,4.289093157837969,1601,0.016971761799100336,23,paid_ads,NE,card,0
28,59815.173379302425,18.0,0.08737698508239897,0.7187213569555048,1,6.774121347204491,4665,0.008272690412269653,0,organic,SE,bnpl,0
49,48657.180562504785,8.0,0.3774255891317053,0.266529436548866,1,16.813812316179785,2911,0.04004219770045553,17,paid_ads,NE,bnpl,0
28,54963.99559039469,16.0,0.14129937338389328,0.7268359991696254,1,11.834666617657872,101,0.06544646375356475,13,organic,W,bnpl,0
18,33948.8502940472,8.0,0.06387618992317885,0.5828536912231821,0,11.261216151641758,738,0.03650525162999874,16,organic,MW,installment,0
21,112385.93589518046,12.0,0.07956906906362043,0.5585569837887199,0,6.790702210982229,1538,0.01812128719806617,24,organic,MW,bnpl,0
30,87425.39545184629,15.0,0.24038414225749696,0.32339960915323807,0,7.624485806068657,619,0.11336428726444066,6,paid_ads,W,installment,0
51,32001.9897106018,9.0,0.2518451752283007,0.1428248451743571,2,6.644410542612391,4831,0.034429996712290585,29,paid_ads,SE,bnpl,1
24,40982.636303170446,9.0,0.06220642274533669,0.5525991190263004,0,10.731102494216795,1954,0.04160535091934679,29,paid_ads,SE,installment,0
51,79104.65955441602,9.0,0.239763759567437,0.03633844652036562,1,6.208743595505922,2529,0.05122400758028297,5,paid_ads,MW,bnpl,1
49,62108.65314711316,12.0,0.07236645030337381,0.19018942232312802,0,15.909331200932714,4995,0.1070397018492705,25,organic,SE,installment,1
38,47564.454016994,9.0,0.3669212199299308,0.21669196219614476,0,6.215416879757534,1781,0.0038110708585383153,24,paid_ads,SE,bnpl,0
18,27318.861784620534,15.0,0.23919103970648284,0.5965412073447335,2,9.606398695881024,2069,0.06533447622308793,16,paid_ads,NE,installment,0
24,28756.23996451735,13.0,0.10085865575797875,0.2257278089484567,1,7.00880114019281,1713,0.02758406384007608,26,paid_ads,SE,installment,0
30,46751.97512264008,16.0,0.24109973769219517,0.716161723574054,0,7.517877011650464,4994,0.0355658103763009,9,organic,W,card,0
53,103892.50306140988,16.0,0.04647224967477402,0.2462610681456295,1,2.26796427793743,4106,0.033475723297443215,22,paid_ads,SE,bnpl,0
30,80758.55416072736,16.0,0.42399546068032273,0.6973571490081362,3,2.717504241147275,4976,0.01704669853118191,13,partner,SE,card,0
28,61749.91204928579,5.0,0.3112805560870746,0.6087520005628365,0,0.5797068409378473,417,0.00020860068105184022,27,paid_ads,MW,card,0
38,65530.58334305828,8.0,0.2085936144549368,0.7407397109911255,1,1.7351090781035028,704,0.12644837078565843,19,organic,SE,bnpl,0
22,14361.346146948752,14.0,0.09222628524375087,0.40856523622083474,1,8.642693537020929,3923,0.10285019268589003,26,paid_ads,SE,installment,0
36,52729.650285370044,7.0,0.42255058359152653,0.7021625510079854,0,2.208968035035905,3219,0.014228426046273971,28,organic,SE,card,0
28,52488.877903463974,13.0,0.34464619104734184,0.07074402617749385,0,22.305823585319025,818,0.007180673005259315,29,organic,MW,card,0
63,21626.36851682564,8.0,0.20485546602226187,0.6782921716778291,1,15.590884385440472,1942,0.20650775757015144,28,paid_ads,MW,installment,0
27,137764.85192824015,9.0,0.25028095809576695,0.7335897700959132,1,1.2318206061353445,2481,0.05784939197399827,29,organic,SE,card,0
55,56993.404774843955,15.0,0.20504967992331752,0.30608005951814865,1,3.118543986487404,1467,0.053884127384408106,9,organic,SE,installment,0
25,59961.29752295682,2.0,0.24384400224024738,0.8433414303871904,0,14.317501735083983,4298,0.043359832651586064,18,partner,NE,card,0
39,30983.748577345144,17.0,0.13835434823656148,0.20123801826473195,0,11.81035365203423,1838,0.042010857130409265,12,paid_ads,MW,bnpl,0
41,51626.33592033998,12.0,0.1428179697048659,0.5627846992284824,1,15.907401791905327,3712,0.04551618854691914,10,organic,MW,card,0
37,48805.09508936884,0.0,0.10578036630359795,0.060209429324878674,1,5.926961280302555,2797,0.05153513221383737,18,partner,W,card,0
37,118301.96979574417,0.0,0.4092121663503001,0.5791969996762144,1,17.1592184506222,4381,0.041247581913351546,25,paid_ads,MW,installment,0
45,73189.57407840181,7.0,0.2871793193503691,0.21472976567379937,2,7.3262446850999225,1316,0.04481271921159421,14,partner,SE,bnpl,0
40,49933.8133654518,20.0,0.14280112880400572,0.2787160222656223,0,6.746662920192547,9,0.03673929899492891,2,paid_ads,W,installment,0
34,21197.293763860267,0.0,0.10623156647390795,0.4356153736580516,0,10.042344506999877,896,0.06258300425939291,17,partner,NE,bnpl,0
29,24129.229741352887,12.0,0.09960387403371257,0.20814605128999636,0,10.078480074785674,10,0.06735908066073866,18,organic,NE,installment,0
34,12475.290341603271,14.0,0.0823490789821492,0.692064979737397,0,11.090947396778553,4910,0.02596876107707529,21,paid_ads,NE,installment,0
34,38174.568768296835,4.0,0.08131452646257376,0.3225656187401858,0,9.080574695112407,1423,0.01327352313351699,25,organic,NE,card,1
34,58413.54916648276,2.0,0.41569592851518405,0.784278887758553,1,8.247471506497611,500,0.054323965276541514,21,paid_ads,SE,installment,0
37,46903.564836228245,15.0,0.1167241609414813,0.08747628361594553,1,2.7676758594351454,2009,0.1253095710162146,17,paid_ads,W,bnpl,0
22,62284.783752224714,16.0,0.07364038882013695,0.2085715773704553,1,8.886200030791594,1059,0.010391018452570705,14,organic,MW,installment,0
26,131688.7340895486,12.0,0.09901185241527452,0.436807897085988,0,5.600426290026759,2826,0.14779232710479484,30,organic,W,installment,0
44,28045.88739820325,16.0,0.2696852046975692,0.5081870584521297,2,11.959923251884874,3824,0.18666750620121345,9,partner,MW,card,1
18,27960.369453118776,12.0,0.17786947101851214,0.8042888392154407,0,8.127218344153,1351,0.007804292698043349,2,partner,NE,installment,0
48,47942.708365515304,11.0,0.07297408186709246,0.7656235646354483,1,24.452744248189155,3131,0.1273330018203602,13,partner,NE,card,0
30,20599.779699717143,11.0,0.36897029408325394,0.4465419234036387,0,28.088236117187485,4005,0.01780988632982214,13,organic,W,installment,0
53,43671.77011802221,9.0,0.3791517082654841,0.1587489759634148,0,8.38732702910696,4179,0.0017660156503181421,30,partner,MW,card,0
48,35797.11819583923,16.0,0.33339764479892203,0.12900396171500367,2,10.84422378505514,4722,0.04117614640130792,10,partner,NE,bnpl,0
33,23782.568191009843,5.0,0.134582687908514,0.19343840472572016,0,5.766887854265889,850,0.04260290629154058,4,organic,NE,installment,0
34,23472.901416266468,15.0,0.31564484728344977,0.32611927986301814,0,4.639981537949551,1603,0.02449634539277594,8,paid_ads,SE,installment,0
52,34542.47018148914,8.0,0.1492865036702322,0.2759901288061539,0,12.803405851214539,4673,0.0020783543633118655,2,partner,MW,bnpl,0
49,31780.697714187547,8.0,0.14474570627272987,0.5041762664407737,0,11.73576633739567,1259,0.050983841835972404,10,paid_ads,W,installment,0
46,37574.468865550036,4.0,0.5581565310477051,0.3182166361673145,2,9.854784516122674,1747,0.026095202039652425,5,organic,SE,installment,0
47,87978.12696874415,15.0,0.1758656796648883,0.32604487561469153,1,1.5723154631232115,2139,0.026936360648837275,21,partner,NE,card,0
25,75908.30947641545,14.0,0.5217292631891308,0.7155592673274902,1,10.466385933900101,1951,0.021293370070493513,6,organic,W,bnpl,0
38,54728.05509584697,6.0,0.11469822166120472,0.2885009216808122,0,9.374892444775503,3424,0.061911361065589296,29,paid_ads,NE,installment,0
28,63060.8274863192,1.0,0.13896633561231791,0.7090291293248963,2,4.485396993639185,4662,0.03383267042830973,3,partner,MW,installment,0
25,26986.303802787093,10.0,0.06620169669596765,0.28663719575882185,2,16.88814583054102,2981,0.002347640604367998,23,partner,NE,installment,0
38,61193.74788812877,18.0,0.15895735112363873,0.452609716316933,1,16.61058257293561,4571,0.10473495945461556,28,organic,NE,bnpl,1
32,27189.007474924743,4.0,0.09232575758941734,0.7329163118256562,0,6.8072270347966315,4861,0.014127322368008975,7,partner,NE,card,0
34,60378.48466854589,16.0,0.15386242913078574,0.23345118320055452,1,7.252930641342442,2221,0.0003994083619809123,27,organic,SE,installment,0
31,112144.40988143579,3.0,0.26888670126912423,0.8494928379651853,0,11.226249943074128,4686,0.04979054661853616,30,partner,W,card,0
23,74060.14553700153,0.0,0.1432361761651166,0.6588232292058799,1,2.412531940940512,4593,0.1397431081633484,14,organic,SE,card,0
53,70184.56013032999,1.0,0.12400367699958498,0.4113606277645554,0,1.1434222442801945,1179,0.05729143711115756,0,organic,MW,card,0
38,26402.741458223234,17.0,0.20218601050174423,0.6290133654544886,1,1.5144099288627753,1760,0.05158003244206208,28,organic,NE,installment,0
22,44909.45846537545,13.0,0.07800343229780317,0.6450494701028971,1,2.3125580929428353,662,0.06668296784538999,18,organic,W,installment,1
38,52057.910954738494,18.0,0.26428336463324464,0.39944297036869164,0,6.409929976592649,4421,0.037673404105148384,2,partner,W,bnpl,0
51,76463.96886094737,17.0,0.03868599175215529,0.8485752514700041,0,17.727532511430024,3962,0.07514054561254856,2,paid_ads,NE,installment,0
46,31667.6870738031,8.0,0.3258982006938097,0.8699427573979212,0,4.224981720527775,2819,0.02868535382533247,3,paid_ads,SE,installment,1
31,43376.62235925799,11.0,0.14285221310494575,0.7538667779999934,0,17.645532899347746,890,0.04639570905714084,0,partner,NE,card,0
31,102612.97717754611,17.0,0.24561794086118283,0.1931819457623397,0,3.3874119979510326,1693,0.07886198148391396,18,partner,SE,card,0
26,46990.16455051329,8.0,0.054340245774601184,0.658172759578522,0,5.413353523377106,2611,0.014513048436669954,7,partner,MW,installment,0
29,14829.79720617984,3.0,0.10491584288962477,0.12446124146668266,1,1.8225228403114484,4901,0.04351457644572357,28,paid_ads,W,card,0
29,26010.484576655916,12.0,0.1861820521779107,0.23357421383885665,1,20.363321829983125,2851,0.020775792995784075,9,paid_ads,MW,card,0
21,32804.767994850146,17.0,0.15401786632065906,0.6956370346106441,0,3.5632419124807133,1282,0.011588819611627893,15,partner,NE,installment,0
32,27597.627483077184,17.0,0.0974402228650627,0.33802732859194484,1,11.176329431603648,976,0.12457074968253665,26,organic,NE,installment,0
39,52187.103639590074,19.0,0.06863827629737397,0.26564456602537045,1,4.886878863576153,1774,0.008732551910441177,24,partner,NE,installment,0
32,81467.11037543036,13.0,0.25164709104071953,0.41061080441284176,4,10.889648703374311,2578,0.03345289806114471,7,organic,NE,bnpl,0
38,89274.18902250976,4.0,0.15462374783208802,0.3738571801866777,1,4.712281591984834,3932,0.12280488177696508,10,partner,W,card,0
52,92469.19663842174,18.0,0.37488383361193045,0.527794431621952,0,8.33858344232145,2264,0.02417775500108587,23,paid_ads,MW,installment,0
54,34259.841150761546,13.0,0.09465529255460098,0.7507334267607224,0,7.205387486222734,461,0.059598687149287,2,paid_ads,MW,card,0
35,41176.25742566599,2.0,0.30309194456619265,0.66604953916972,0,4.605368192168283,2784,0.21690701020777273,30,organic,W,card,0
45,43963.34118416414,3.0,0.2626317354258848,0.2601494150185431,0,4.043595138324536,970,0.014288491376927236,17,paid_ads,SE,installment,0
34,199541.20604221898,1.0,0.3153637728654938,0.2147066261938393,0,2.084569396485829,4508,0.12199902290166503,3,paid_ads,W,installment,0
31,56422.12240737592,17.0,0.1268033840660099,0.12812278838703547,0,3.197539371958613,2249,0.055180391915862444,5,paid_ads,NE,installment,0
25,43183.465894168294,2.0,0.03943156624318577,0.4852791116908744,0,11.940423401577876,2450,0.02140161079781143,22,paid_ads,NE,bnpl,0
37,29417.82736473448,19.0,0.18630822922963072,0.38028960056441236,0,7.193579866307444,1842,0.057550544004690465,23,organic,W,bnpl,0
47,84607.06669482881,13.0,0.24001007517506687,0.4711571470719556,1,6.989229942500634,17,0.11372545146988226,6,partner,W,bnpl,0
23,24768.3760618527,17.0,0.21645193334116108,0.7810014123297544,0,3.464323604744912,4373,0.01776232291364344,21,organic,SE,card,0
33,52541.98929296988,7.0,0.0902591160080018,0.37452901294666513,0,3.5280778259257524,1103,0.05635745365431333,24,organic,NE,installment,0
33,44464.14859230125,17.0,0.123651974978177,0.10370951734289041,0,10.411459452400969,4599,0.0642649645008591,14,paid_ads,SE,installment,0
38,39019.94088243456,1.0,0.23599221270645618,0.3382065157557887,1,5.478035632431125,2670,0.07912162848666142,0,paid_ads,MW,installment,0
39,120063.57351392371,11.0,0.1262360022839402,0.8768197741241662,0,14.372314346761675,1103,0.03204764575410696,11,paid_ads,SE,installment,0
41,60721.49816941281,16.0,0.39848328615578776,0.29886216021568746,0,4.150931493502844,1939,0.017930840397376215,30,organic,NE,card,0
55,77187.58121364587,2.0,0.26837542906856365,0.7219229763014803,0,8.871093052498773,3029,0.05308798254423706,29,partner,NE,installment,0
27,25564.98242663515,17.0,0.12715776885363686,0.25934111030641355,0,1.7410506225311206,4430,0.01128932619105888,8,paid_ads,W,installment,0
27,77327.23261012924,6.0,0.2917731221451816,0.33587803306685843,0,17.37250583963207,3131,0.11281237907938853,21,organic,NE,card,0
38,92293.4341564882,7.0,0.11276005047215663,0.7351423960869772,1,7.193380802836946,2243,0.035397917358023306,21,paid_ads,W,installment,0
51,52521.45971167127,17.0,0.40452473415666657,0.5592475604555591,0,12.336035329583135,3859,0.11535522827158778,21,paid_ads,MW,bnpl,0
21,36593.77549535355,13.0,0.2043195413010792,0.7291584659494204,1,3.4022929854104618,4191,0.04367692154778462,22,partner,NE,card,1
39,30441.562239813942,16.0,0.06877966628728473,0.4217580160014534,0,5.437381485024316,2696,0.003483760000122107,21,paid_ads,SE,bnpl,1
34,46123.49969233877,18.0,0.2027476185991041,0.5607256451239698,2,3.6276129467718863,341,0.13899946936182275,25,paid_ads,MW,card,0
45,41336.45856481711,17.0,0.05022156622454826,0.6575433356766229,2,12.361244396577732,716,0.019970455658493036,6,partner,NE,installment,1
42,33776.09008333148,17.0,0.20158058650554192,0.39038268761960027,0,2.8902585202855207,1445,0.015599020952291941,7,partner,NE,bnpl,0
36,57829.76266709316,18.0,0.2620338139304716,0.5099594967719607,1,22.615964765808886,25,0.012986317601321956,6,partner,MW,card,0
41,50431.923948317686,16.0,0.36302549933517086,0.3357147811195186,1,6.187843573717676,4464,0.14800178647350334,13,partner,MW,bnpl,0
29,37661.609878125,15.0,0.123739772617517,0.16848618698370527,0,1.3180422499154574,1176,0.009085354686352489,26,organic,MW,bnpl,0
44,37981.11221637776,3.0,0.25022544767823734,0.31951188225288707,0,12.019845340463595,4807,0.035311058598388616,27,paid_ads,MW,installment,0
50,19366.750024991725,5.0,0.10795386938941581,0.3843894241673986,0,12.534473911558647,2910,0.1390175552718504,26,partner,MW,installment,0
37,41834.9387661295,7.0,0.2157331885047943,0.23052244401666175,3,5.098290170902816,900,0.02791990551645341,3,partner,W,bnpl,0
32,24391.820373532104,6.0,0.22366886814538006,0.26930360642007417,1,3.1484190314921747,2622,0.07396633369854128,4,partner,NE,bnpl,0
35,37385.07070475578,1.0,0.28369492810696884,0.25959484413413425,0,7.123527916308813,4345,0.011419763365523621,3,organic,W,bnpl,0
44,52678.365141308495,12.0,0.1225394300076848,0.7738080742809371,3,2.595587312485314,1864,0.02296446420150293,17,paid_ads,SE,installment,0
36,17945.462282525965,8.0,0.15180430357371208,0.3559488755708851,1,3.6811673411697106,1666,0.05228822486410289,27,partner,SE,bnpl,0
24,39168.870135716614,11.0,0.29301027560835485,0.38376618867391343,1,13.765554807108423,4247,0.05012660120538621,1,paid_ads,SE,bnpl,0
46,53736.723018071236,11.0,0.417017970358066,0.6787897852267412,1,11.797176223509346,2710,0.09213977440096698,13,organic,SE,installment,0
26,20907.800679961165,12.0,0.17552681947250046,0.40963885784209547,0,8.400623682345746,3262,0.0031465876477232264,25,partner,NE,installment,0
40,33097.60247126106,17.0,0.06989142950355583,0.5591928714189169,0,16.540075992803263,2838,0.04439533445440405,10,paid_ads,MW,installment,0
18,23027.00439795102,16.0,0.11360354160641464,0.45166307433031605,0,1.0596497066480235,4621,0.01050589991974024,3,partner,MW,card,1
37,69348.4687108211,2.0,0.13741403767533342,0.14540539949335318,0,8.862484994270575,1695,0.05295820723719927,2,partner,SE,bnpl,1
35,32661.634698471596,14.0,0.31193560678667875,0.28433719043414074,1,16.671836955713484,3856,0.08540898992607433,19,paid_ads,W,installment,0
18,31873.651678593935,2.0,0.06844911304388002,0.35171602626437426,1,3.9380437309235035,1120,0.0007040479390073633,15,partner,SE,bnpl,0
39,68564.8875528055,6.0,0.32348157143700623,0.6305107297311189,2,5.196732182364406,1617,0.032295008425359234,23,paid_ads,MW,installment,0
25,39323.38771588324,7.0,0.27579487152325804,0.49415822543104376,0,9.13506931970725,1815,0.07311747664540895,9,organic,W,card,0
37,110348.87274794042,12.0,0.2069073690206671,0.3569614105671988,0,16.47722132787372,886,0.06650472059872406,27,partner,MW,installment,0
32,58219.82231776948,7.0,0.1768125471017161,0.33371011107769194,0,2.1432600234941583,226,0.02809659881909629,27,organic,MW,card,0
21,55993.92442934247,5.0,0.19025492364894117,0.5890956753229876,0,5.752385411496052,4602,0.024039551883345302,25,partner,MW,bnpl,0
26,56917.86329145823,18.0,0.12376848433406962,0.6385685300836691,1,14.911755463800928,2574,0.01861264775790368,27,organic,W,bnpl,0
26,85304.11485921801,19.0,0.11369888527150834,0.34911864170064905,1,2.159313699822653,2488,0.00653954018986212,11,partner,NE,bnpl,0
46,9414.083387624427,16.0,0.42186763127786364,0.26527563580122354,0,12.973393292135976,3114,0.0063629026292773925,0,paid_ads,W,installment,0
44,62814.29725108265,18.0,0.11829785633294049,0.424663132007234,3,13.940028002505768,3116,0.03307592108214834,17,paid_ads,W,card,0
58,29517.66551264046,8.0,0.2321958533425451,0.27820338283545715,1,9.235812355979233,790,0.013839034474318786,26,partner,SE,installment,0
31,24560.506397703837,9.0,0.24866037561839463,0.7012292505182093,1,6.08268345500566,2765,0.01374914233662304,21,partner,SE,installment,0
31,41377.826691694994,0.0,0.03259996117722486,0.31294633509940656,1,16.091408914435398,2469,0.03368473952737711,7,paid_ads,W,card,0
37,42523.64867125084,0.0,0.027961867809566977,0.1850348660700261,0,6.218022386622713,2217,0.05548728228237029,15,partner,NE,bnpl,0
32,18485.316483548762,6.0,0.2569199805626879,0.5809995596981125,1,17.513599985961342,2464,0.018900641366970665,10,organic,MW,installment,0
30,24492.610461283788,10.0,0.28111404739097984,0.036799066525693126,3,8.501202377009731,2164,0.0007009641664409677,27,organic,W,installment,0
37,21886.845286363437,20.0,0.1708702131362812,0.29936602291485653,1,0.6458658451782144,3604,0.02537527367244019,13,paid_ads,NE,card,1
43,29134.710404280628,4.0,0.052392091714518065,0.8094027236705085,0,8.19418024099545,4658,0.02102254865891441,18,partner,SE,card,0
18,57091.974524263365,8.0,0.18753384456350364,0.7551621361025339,0,3.5251643705685853,3220,0.03468925236585358,16,organic,MW,bnpl,0
30,36677.262800443714,11.0,0.15126102021080026,0.32191090925504917,1,4.4239964487872605,3498,0.0075325150479564965,15,paid_ads,W,card,0
22,51212.86652616193,0.0,0.20876929833794244,0.03620687283772603,1,8.048218058334959,4178,0.022388127270821078,18,paid_ads,SE,installment,0
34,29855.287784486947,12.0,0.15563255786605665,0.8894112795111722,0,2.8494817478087464,1906,0.042383187137944874,13,partner,MW,card,0
40,87735.14805339088,7.0,0.23234639704879909,0.14500866880213473,1,5.16940390787482,904,0.015725589116215896,1,organic,SE,card,0
47,35307.35171782989,14.0,0.5892161837473452,0.47793360357939674,1,13.786788890800537,3054,0.01614297016165522,5,paid_ads,NE,installment,0
32,69405.17013812324,9.0,0.21547744706305647,0.7760509258522578,2,7.068549541414052,1756,0.0060856982844139295,0,partner,NE,installment,1
37,45777.58240349371,20.0,0.23479273569418602,0.5904310296376335,0,3.9790405089325254,1968,0.02830157875419967,12,partner,SE,installment,0
19,30072.144297049286,20.0,0.12128970177089674,0.17534848735807387,0,11.101099373073266,2165,0.04737157456800811,20,partner,W,bnpl,0
27,131107.97314832933,6.0,0.19469362908093357,0.3938908892089644,0,8.758577615511904,2700,0.060304299344160074,21,organic,W,bnpl,0
38,82293.24763630655,12.0,0.37567445202405014,0.5711023763523928,1,6.664576420272651,3443,0.0024187221560517174,2,partner,NE,installment,0
22,39856.08747428688,13.0,0.1322849702716588,0.44310713244791206,0,17.350655039205055,169,0.08173936625082494,0,organic,NE,installment,0
48,70304.27795476065,19.0,0.181398268477547,0.6311441259538533,0,1.954803813263799,2306,0.08497842172297279,28,organic,NE,card,0
41,44010.67956146383,1.0,0.01212224419125766,0.7469879676471995,0,20.960931109020482,1885,0.052927136930172494,19,organic,NE,bnpl,0
27,38707.79725654703,0.0,0.2856114277840662,0.8476694420937055,1,3.053537054050847,2019,0.017251598631254444,15,paid_ads,W,card,0
21,31229.605776513028,13.0,0.08847144699139724,0.6024342986309815,0,8.594426687977618,2788,0.09507351196137677,11,partner,SE,card,0
